age,education,workclass,occupation,marital-status,gender,native-country,hours-per-week,salary
65,PhD,Self-employed,Support,Divorced,Male,Others,48,81940
40,Bachelors,Private,IT,Married,Male,India,33,46290
22,Bachelors,Private,Management,Divorced,Female,Others,55,38390
64,HS-grad,Govt,Management,Divorced,Female,India,22,52940
50,Masters,Private,Management,Divorced,Female,Canada,52,66560
40,PhD,Self-employed,Sales,Single,Male,Canada,23,61630
28,Masters,Govt,Sales,Married,Female,USA,22,41900
29,PhD,Private,Sales,Divorced,Female,India,49,53690
53,PhD,Govt,Support,Married,Male,USA,45,71950
53,Masters,Self-employed,IT,Divorced,Female,USA,30,64400
40,Bachelors,Govt,Management,Divorced,Male,Others,33,49170
21,Bachelors,Private,Management,Divorced,Female,India,59,37930
44,HS-grad,Private,Management,Married,Male,USA,44,43240
36,PhD,Private,Support,Married,Female,Canada,43,57909
48,Bachelors,Govt,Management,Married,Male,India,23,53950
59,HS-grad,Govt,Support,Single,Male,USA,39,40170
42,PhD,Self-employed,Sales,Single,Female,USA,56,64960
20,HS-grad,Govt,IT,Single,Male,Others,31,27550
38,Masters,Private,Support,Divorced,Male,Others,52,48800
51,HS-grad,Govt,Sales,Single,Female,Canada,34,38220
49,PhD,Govt,Management,Divorced,Male,Others,55,78890
51,Bachelors,Govt,IT,Divorced,Male,Canada,31,53010
35,HS-grad,Govt,Support,Single,Female,USA,42,30240
22,HS-grad,Govt,Support,Single,Male,USA,24,23880
54,PhD,Self-employed,Sales,Married,Female,USA,44,74440
56,Bachelors,Private,IT,Single,Male,Others,59,57510
38,PhD,Govt,IT,Divorced,Male,India,33,64649
45,PhD,Self-employed,Sales,Divorced,Male,India,48,67080
62,Masters,Self-employed,Sales,Divorced,Male,Canada,24,65120
46,Masters,Govt,Support,Married,Male,USA,46,53780
34,Bachelors,Self-employed,Sales,Divorced,Male,USA,33,38610
41,Masters,Self-employed,Support,Divorced,Female,India,25,49430
18,Masters,Self-employed,Management,Married,Male,India,58,41900
52,HS-grad,Private,IT,Divorced,Female,USA,37,43850
25,Masters,Govt,Management,Single,Female,Others,58,47360
34,PhD,Govt,Management,Married,Male,USA,54,64740
25,HS-grad,Govt,Support,Married,Male,Canada,32,25540
38,HS-grad,Self-employed,Management,Married,Male,India,42,39900
18,HS-grad,Private,IT,Married,Male,Others,60,28000
24,Bachelors,Private,IT,Single,Female,Others,47,37070
38,PhD,Govt,IT,Single,Male,India,56,65800
25,Bachelors,Private,Management,Married,Female,India,51,40170
52,Bachelors,Self-employed,Management,Married,Male,USA,52,58040
18,PhD,Private,Support,Divorced,Female,India,37,42850
23,HS-grad,Self-employed,Management,Married,Female,Canada,41,31750
34,HS-grad,Private,IT,Married,Male,USA,31,34550
33,PhD,Private,Management,Married,Female,India,55,63850
29,Bachelors,Govt,Support,Single,Male,USA,21,33990
50,PhD,Govt,Management,Single,Female,Canada,58,79980
41,Masters,Self-employed,Management,Divorced,Female,Canada,34,58640
53,Masters,Private,Management,Single,Male,USA,31,67850
28,Masters,Self-employed,Sales,Single,Female,USA,38,42700
42,PhD,Govt,Management,Divorced,Male,Others,29,71010
36,HS-grad,Private,Support,Divorced,Female,Canada,21,29609
55,Bachelors,Self-employed,Management,Married,Male,Canada,49,59870
40,HS-grad,Govt,Sales,Married,Male,USA,43,33830
28,Masters,Self-employed,Support,Married,Male,USA,35,41350
44,PhD,Govt,Management,Single,Male,India,51,73990
40,HS-grad,Govt,Sales,Single,Female,India,33,33330
56,Bachelors,Self-employed,Management,Married,Female,Others,44,60280
64,Masters,Self-employed,Support,Single,Female,Canada,44,65560
47,Bachelors,Govt,IT,Married,Male,USA,50,51480
58,Masters,Private,Sales,Divorced,Female,Canada,52,63800
64,HS-grad,Self-employed,IT,Married,Female,Canada,21,49050
19,PhD,Self-employed,Sales,Divorced,Female,India,60,45840
57,Masters,Self-employed,Management,Married,Female,USA,38,71320
31,Bachelors,Govt,Management,Divorced,Female,India,26,42880
54,HS-grad,Private,Management,Married,Female,Others,22,47540
58,Masters,Govt,Support,Married,Female,India,26,60700
43,Masters,Govt,Sales,Single,Female,USA,39,52950
54,Bachelors,Govt,IT,Single,Male,India,51,55870
35,HS-grad,Private,Sales,Divorced,Male,USA,51,32030
27,Masters,Private,Management,Married,Male,USA,26,47320
27,Bachelors,Self-employed,Management,Divorced,Male,Canada,58,41840
20,Masters,Private,Sales,Married,Male,India,28,36760
47,HS-grad,Govt,Management,Single,Female,USA,39,44610
38,HS-grad,Self-employed,Management,Married,Male,USA,55,40550
43,Masters,Self-employed,IT,Single,Male,India,37,57350
28,Masters,Govt,Support,Divorced,Male,India,31,41150
50,Masters,Govt,Management,Divorced,Female,Others,49,66410
28,PhD,Private,Sales,Single,Male,Others,20,51400
64,Masters,Govt,Sales,Single,Female,India,50,67780
61,PhD,Private,IT,Single,Female,USA,49,86150
44,Masters,Private,Management,Divorced,Female,Canada,40,61280
37,HS-grad,Govt,Support,Divorced,Female,India,53,31629
26,Bachelors,Private,IT,Married,Female,USA,38,37860
65,PhD,Self-employed,IT,Divorced,Male,USA,50,89800
57,HS-grad,Self-employed,Management,Single,Male,Canada,45,50310
48,PhD,Govt,IT,Divorced,Female,USA,57,74850
38,HS-grad,Private,Management,Divorced,Female,India,39,39750
47,PhD,Private,Support,Single,Female,Others,43,66930
57,HS-grad,Self-employed,Sales,Married,Male,USA,43,41310
28,PhD,Private,Management,Divorced,Female,India,40,58400
46,PhD,Govt,Support,Single,Male,USA,28,65360
51,Masters,Govt,Support,Single,Male,USA,43,56930
20,Bachelors,Govt,Management,Divorced,Female,India,48,36720
23,Masters,Private,Management,Married,Male,India,23,44050
64,PhD,Govt,IT,Divorced,Male,India,57,89250
32,Bachelors,Private,IT,Married,Female,Canada,48,42080
60,PhD,Self-employed,Sales,Married,Male,Canada,49,79730
56,Bachelors,Private,IT,Married,Female,India,45,56810
61,PhD,Self-employed,IT,Married,Male,USA,25,84950
64,Bachelors,Private,IT,Divorced,Male,Canada,53,62170
43,PhD,Govt,Support,Married,Male,Canada,39,63450
25,Bachelors,Private,Sales,Single,Male,Canada,51,34470
31,Masters,Private,IT,Married,Male,Others,41,48670
41,Masters,Private,IT,Married,Female,Others,53,56670
41,HS-grad,Govt,Sales,Divorced,Female,Canada,40,34120
50,Masters,Self-employed,Management,Divorced,Male,India,26,65260
48,Bachelors,Private,IT,Single,Male,USA,45,51850
43,HS-grad,Private,Sales,Single,Male,Others,45,35250
38,HS-grad,Private,Management,Married,Male,India,29,39250
61,HS-grad,Self-employed,Sales,Married,Female,Canada,56,43720
42,Bachelors,Private,Management,Single,Female,USA,45,51090
27,Bachelors,Govt,Support,Divorced,Male,India,23,33010
41,Masters,Self-employed,Management,Single,Female,Canada,26,58240
53,HS-grad,Govt,Sales,Single,Male,Others,49,39850
27,HS-grad,Self-employed,Sales,Single,Female,USA,53,28610
43,HS-grad,Private,Management,Married,Female,India,60,43500
43,Masters,Private,Management,Divorced,Female,India,37,60350
65,Bachelors,Govt,Support,Single,Female,USA,43,54530
38,HS-grad,Self-employed,Management,Married,Male,Others,26,39100
38,Bachelors,Self-employed,Support,Divorced,Female,India,24,39000
42,Masters,Govt,Management,Single,Female,India,22,58820
58,Bachelors,Govt,Support,Married,Female,Others,58,51500
34,HS-grad,Govt,Support,Married,Male,India,34,29420
27,PhD,Govt,Support,Single,Male,Others,34,50080
28,PhD,Self-employed,IT,Divorced,Male,Canada,29,55450
22,PhD,Govt,IT,Married,Female,India,60,51600
39,PhD,Govt,Sales,Single,Male,India,59,62590
48,PhD,Govt,IT,Married,Female,India,45,74250
40,Bachelors,Self-employed,Management,Single,Female,India,24,48720
19,Bachelors,Govt,IT,Married,Male,Canada,54,34320
42,Bachelors,Private,IT,Married,Male,Canada,24,47080
53,Masters,Self-employed,Support,Divorced,Male,Others,50,58600
49,Masters,Govt,IT,Divorced,Female,USA,30,61440
23,Bachelors,Govt,Sales,Single,Female,India,37,32650
26,Bachelors,Private,Support,Married,Female,India,34,33020
62,Masters,Private,Sales,Single,Female,Canada,51,66470
29,PhD,Private,Sales,Single,Male,India,47,53590
30,Bachelors,Govt,Support,Divorced,Male,Canada,53,36130
55,Bachelors,Govt,IT,Single,Female,India,49,56390
57,PhD,Self-employed,IT,Single,Female,Canada,42,82200
35,Bachelors,Private,IT,Married,Female,Others,57,44390
37,Bachelors,Private,IT,Married,Female,Others,33,44430
65,Masters,Private,IT,Divorced,Male,Canada,30,73280
53,Masters,Self-employed,Sales,Divorced,Female,Canada,45,60050
49,Masters,Self-employed,Management,Single,Female,Others,21,64230
32,Bachelors,Govt,IT,Divorced,Male,Others,54,42380
23,HS-grad,Self-employed,Management,Divorced,Male,USA,51,32250
19,Bachelors,Govt,IT,Single,Female,USA,21,32670
64,HS-grad,Private,Management,Married,Male,USA,39,53790
57,PhD,Private,Support,Married,Female,Canada,35,74730
41,HS-grad,Self-employed,Support,Single,Female,Others,25,31910
63,Masters,Private,IT,Single,Male,Others,42,72400
57,Masters,Private,Management,Divorced,Female,India,59,72370
33,PhD,Private,IT,Single,Male,USA,49,60950
45,PhD,Govt,Sales,Divorced,Female,Canada,51,67230
22,Masters,Private,Support,Single,Female,USA,55,38390
57,Masters,Govt,Sales,Married,Male,USA,55,63270
34,HS-grad,Self-employed,Support,Married,Female,India,22,28820
62,Bachelors,Private,Support,Married,Female,India,43,52910
32,HS-grad,Govt,IT,Divorced,Male,India,57,34850
44,Bachelors,Govt,Support,Married,Male,India,28,42440
21,Masters,Private,IT,Divorced,Male,Others,51,41770
24,PhD,Private,Sales,Divorced,Female,USA,58,49940
54,HS-grad,Govt,Support,Divorced,Female,USA,21,37170
54,Bachelors,Govt,Support,Married,Male,India,25,47690
46,Bachelors,Private,IT,Divorced,Female,USA,46,50660
50,Masters,Self-employed,Sales,Married,Female,Canada,53,58410
25,Bachelors,Govt,Support,Single,Female,USA,49,33230
35,HS-grad,Self-employed,Support,Married,Male,India,49,30590
23,HS-grad,Self-employed,Management,Married,Male,Canada,47,32050
40,HS-grad,Private,Sales,Single,Male,USA,24,32880
35,Masters,Govt,Sales,Single,Male,Others,21,46610
38,Bachelors,Self-employed,Support,Married,Female,USA,21,38850
50,Masters,Govt,IT,Married,Female,Canada,29,62130
62,PhD,Govt,Support,Single,Male,USA,35,78830
62,HS-grad,Govt,Sales,Divorced,Male,Canada,26,42660
28,Bachelors,Private,Management,Divorced,Female,USA,43,41750
57,PhD,Govt,IT,Married,Male,USA,52,82700
40,Masters,Private,IT,Divorced,Female,India,25,54530
60,Masters,Self-employed,IT,Single,Female,Others,20,69080
25,HS-grad,Govt,IT,Single,Female,USA,28,29900
59,Bachelors,Self-employed,Sales,Divorced,Male,India,21,52010
47,PhD,Private,Support,Single,Male,USA,28,66180
24,Masters,Self-employed,Sales,Divorced,Male,India,29,39530
63,Masters,Self-employed,Management,Married,Female,India,44,76300
52,PhD,Private,Management,Married,Male,Canada,26,80260
57,Bachelors,Self-employed,Sales,Divorced,Male,USA,26,51140
30,PhD,Private,Support,Married,Male,India,45,53090
47,Masters,Self-employed,Support,Single,Male,Canada,29,53590
56,HS-grad,Self-employed,Sales,Single,Male,Canada,60,41720
55,Bachelors,Private,Support,Divorced,Male,USA,53,49630
23,Masters,Private,IT,Divorced,Male,India,55,43450
26,HS-grad,Self-employed,Support,Single,Male,India,47,26710
51,PhD,Private,Management,Divorced,Female,Others,43,80170
54,Bachelors,Self-employed,Management,Divorced,Male,India,30,58260
47,Bachelors,Govt,Management,Married,Male,Others,33,53790
43,Masters,Self-employed,IT,Single,Male,Canada,23,56650
21,Masters,Govt,Management,Single,Male,Canada,21,42390
31,Masters,Self-employed,Management,Married,Male,India,36,50940
42,Masters,Self-employed,IT,Single,Male,Others,31,56310
49,PhD,Self-employed,Support,Single,Male,Others,37,68270
26,Bachelors,Govt,Management,Single,Female,Others,55,41030
34,PhD,Self-employed,IT,Single,Female,Canada,59,62350
39,HS-grad,Self-employed,IT,Married,Female,India,22,36600
29,Masters,Self-employed,Management,Divorced,Male,Canada,60,50580
30,HS-grad,Govt,Sales,Divorced,Female,Canada,57,30130
56,Bachelors,Self-employed,Support,Divorced,Male,Canada,46,49820
26,HS-grad,Govt,Support,Married,Female,USA,58,27260
35,PhD,Self-employed,Management,Married,Male,USA,35,64730
47,Masters,Private,Management,Single,Male,India,34,63320
43,HS-grad,Self-employed,Management,Married,Male,Canada,44,42700
60,Bachelors,Govt,IT,Married,Male,USA,58,59939
50,PhD,Private,Support,Single,Female,USA,20,68240
42,Masters,Private,Management,Single,Male,Others,22,58820
39,PhD,Private,Sales,Divorced,Female,Others,59,62590
50,Masters,Private,Sales,Single,Male,Others,24,56960
50,Bachelors,Govt,IT,Divorced,Female,India,21,51890
22,HS-grad,Self-employed,IT,Married,Male,India,46,29300
45,Bachelors,Private,Support,Married,Female,India,55,44330
35,Bachelors,Private,IT,Married,Female,Others,41,43590
64,HS-grad,Private,Sales,Divorced,Female,USA,40,44240
23,HS-grad,Govt,Sales,Married,Male,India,25,25450
45,Masters,Self-employed,Management,Single,Male,USA,42,62160
38,HS-grad,Govt,IT,Divorced,Female,Canada,58,37900
22,Masters,Self-employed,Support,Single,Female,USA,43,37790
49,PhD,Self-employed,Management,Divorced,Female,Others,45,78390
65,HS-grad,Govt,IT,Divorced,Female,USA,21,49550
43,PhD,Govt,IT,Divorced,Male,USA,29,68950
40,Masters,Private,IT,Single,Female,USA,22,54380
50,HS-grad,Private,Support,Single,Male,Others,54,37140
49,Masters,Govt,IT,Divorced,Male,Canada,48,62340
63,Bachelors,Self-employed,Management,Divorced,Male,USA,40,64700
33,PhD,Self-employed,Sales,Married,Female,USA,35,56350
56,PhD,Govt,Support,Divorced,Male,India,44,74360
26,Bachelors,Private,Management,Divorced,Female,Canada,46,40580
24,Bachelors,Self-employed,Support,Married,Male,Others,32,31840
34,HS-grad,Self-employed,Support,Single,Female,Others,38,29620
41,Masters,Govt,Management,Divorced,Female,USA,48,59340
26,Masters,Self-employed,Management,Married,Male,USA,39,47190
61,PhD,Private,Support,Divorced,Male,USA,36,78060
45,Bachelors,Self-employed,Support,Divorced,Female,India,42,43680
36,HS-grad,Self-employed,Support,Divorced,Male,USA,47,30909
22,Masters,Govt,Support,Divorced,Female,Others,42,37740
23,Masters,Private,Management,Single,Female,Others,32,44500
35,HS-grad,Govt,Sales,Divorced,Female,USA,31,31030
61,PhD,Govt,Support,Married,Male,India,58,79160
32,PhD,Private,IT,Single,Male,USA,41,59650
26,PhD,Private,Support,Divorced,Male,India,53,50210
36,Masters,Govt,IT,Married,Male,USA,51,52869
51,Masters,Self-employed,IT,Married,Female,India,46,63720
37,HS-grad,Self-employed,IT,Single,Male,Others,53,37150
23,HS-grad,Govt,Support,Married,Female,Others,36,24900
29,HS-grad,Self-employed,Support,Married,Male,Canada,60,28620
48,Bachelors,Govt,Sales,Single,Female,India,42,46900
65,PhD,Private,Management,Married,Female,India,22,92280
18,PhD,Govt,Sales,Divorced,Male,Others,46,44300
31,HS-grad,Self-employed,Sales,Married,Male,Canada,21,28770
43,PhD,Self-employed,IT,Divorced,Female,USA,33,69150
56,HS-grad,Private,Support,Single,Female,Canada,43,39110
65,Masters,Private,Sales,Married,Male,Others,46,68260
54,PhD,Private,Support,Divorced,Male,Others,49,72970
21,Masters,Private,Management,Divorced,Male,Canada,53,43990
33,Bachelors,Govt,Management,Single,Female,USA,25,44150
64,Bachelors,Self-employed,Management,Married,Male,Others,59,66310
52,HS-grad,Govt,IT,Divorced,Female,Canada,29,43450
25,Masters,Govt,Support,Single,Male,Others,28,39020
18,Masters,Private,Management,Divorced,Female,India,49,41450
19,Masters,Private,Management,Divorced,Female,Canada,31,41330
38,Masters,Self-employed,Sales,Single,Male,India,28,49000
63,PhD,Private,Sales,Married,Female,Canada,35,81550
58,Masters,Govt,Management,Divorced,Female,India,43,72350
63,PhD,Self-employed,Support,Single,Male,USA,21,78950
32,HS-grad,Self-employed,Support,Divorced,Male,USA,24,28080
41,PhD,Govt,Management,Married,Male,Canada,45,70870
63,HS-grad,Govt,Management,Married,Female,USA,53,53950
63,Masters,Private,Sales,Single,Female,India,55,67350
26,PhD,Private,Sales,Divorced,Male,Others,22,49820
36,Bachelors,Govt,Support,Single,Female,Canada,29,38170
24,HS-grad,Private,Sales,Divorced,Female,India,25,25890
63,Masters,Private,Sales,Married,Male,Others,49,67050
30,PhD,Private,Management,Married,Female,India,40,60280
58,PhD,Govt,Sales,Divorced,Female,Canada,45,77850
45,Bachelors,Private,Management,Divorced,Female,India,28,52220
63,Bachelors,Self-employed,Management,Single,Male,Others,60,65700
24,HS-grad,Private,Support,Married,Female,Canada,54,26220
50,Bachelors,Private,Sales,Single,Male,USA,31,47470
30,Bachelors,Self-employed,IT,Single,Female,USA,31,39990
61,PhD,Private,Sales,Married,Male,Canada,49,80570
46,Bachelors,Self-employed,Support,Divorced,Male,India,25,43370
61,HS-grad,Govt,IT,Divorced,Female,USA,43,48650
37,Masters,Private,IT,Married,Female,USA,41,53109
33,PhD,Private,Management,Single,Female,Others,20,62100
44,HS-grad,Govt,Management,Divorced,Male,Others,46,43340
53,Bachelors,Govt,Sales,Single,Male,Others,54,50300
53,HS-grad,Govt,IT,Single,Female,Others,58,45400
47,Bachelors,Govt,Sales,Married,Female,Others,51,46790
43,Masters,Private,Support,Single,Male,Others,47,51850
62,PhD,Private,Sales,Divorced,Male,India,30,80460
25,PhD,Govt,Management,Single,Female,Canada,28,54980
39,Bachelors,Private,IT,Divorced,Male,Others,40,46020
50,HS-grad,Self-employed,Sales,Single,Female,India,49,38530
33,Bachelors,Self-employed,IT,Married,Female,Others,27,41650
34,HS-grad,Private,Support,Divorced,Female,India,30,29220
50,HS-grad,Govt,IT,Divorced,Male,India,26,42300
52,Masters,Self-employed,Support,Married,Male,Others,28,56840
31,Bachelors,Private,Management,Married,Male,Others,56,44380
42,Bachelors,Self-employed,Support,Married,Male,India,21,41010
47,Bachelors,Self-employed,Support,Single,Male,Canada,60,45660
42,Masters,Govt,Sales,Divorced,Male,Canada,32,51920
30,Bachelors,Self-employed,Support,Single,Female,Canada,24,34680
21,Masters,Private,Support,Single,Female,India,23,36130
61,Masters,Self-employed,Sales,Single,Male,USA,36,65039
40,Bachelors,Private,Sales,Single,Female,Others,22,41420
43,Masters,Self-employed,Sales,Single,Male,Others,30,52500
18,HS-grad,Private,Management,Married,Female,Others,30,28500
51,PhD,Private,Management,Married,Female,USA,45,80270
42,Bachelors,Self-employed,IT,Married,Male,Others,49,48330
